0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.99999994,0.99950373,-1.0,-0.9999937,-0.8513152,-0.8616817,-0.9460982,-0.8603731,-0.81549704,-0.74647695,-0.7266969,-0.66289926,-0.5736649,-0.4504768,-0.4907317,-0.37040043,-0.33767927,-0.1541245,-0.3174842,-0.2361586,-0.16692784,-0.37769243,-0.3635172,-0.23639612,-0.46077996,-0.5531197,-0.31706816,-0.9846552,-0.99908155,-0.9996233,-0.9999656,-0.99998254,-0.99999136,-0.9999986,-0.99999946,-1.0,-1.0,-1.0,-0.99705803,-0.99658746,-0.99018604,-0.9937795,-0.9848077,-0.98058194,-0.9789999,-0.99022394,-0.96363765,-0.97654444,-0.9814101,-0.9714599,-0.9824944,-0.9843678,-0.9918085,-0.9897224,-0.9857177,-0.9892276,-0.9703467,-0.9771932,-0.9100977,-0.9055877,-0.90668756,-0.9010389,-0.86107737,-0.83962345,-0.8780221,-0.8197433,-0.82703555,-0.7921442,-0.7685478,-0.7179305,-0.6058133,-0.5822087,-0.5576586,-0.48751965,-0.44961548,-0.4555813,-0.37962645,-0.42260605,-0.40202585,-0.38371095,-0.4011235,-0.38888094,-0.34437287,-0.28682807,-0.23475139,-0.29817685,-0.22393359,0.60031486,0.70509523,0.56068254,0.7396038,0.8250054,0.7246514,0.85452956,-0.2493549,-0.13641554,-0.40522817,-0.25538585,-0.3216206,-0.39482254,-0.3172449,-0.36945468,-0.33981633,-0.32688245,-0.35247886,-0.26920447,-0.27174786,-0.22270963,-0.21554196,-0.15628912,-0.093120575,-0.08939671,-0.12807968,-0.06363326,0.04508118,-0.08309098,-0.167057,-0.004751676,-0.12535347,0.04234744,-0.54700154,-0.55156267,-0.67438614,-0.6056996,-0.5497899,-0.626263,-0.5416688,-0.5526319,-0.55328304,-0.53368944,-0.51818794,-0.5122734,-0.49486014,-0.49844143,-0.48516178,-0.4792254,-0.43890762,-0.46437448,-0.4469552,-0.4490691,-0.37107214,-0.39653334,-0.3367561,-0.341546,-0.39236242,-0.45703813,-0.2565029,-0.3266855,-0.31867078,-0.29010215,-0.33269095,-0.2798212,-0.2997363,-0.27145702,-0.24077351,-0.2783015,-0.2577711,-0.18599299,-0.2118079,-0.21045521,-0.14826867,-0.21383436,-0.19086196,-0.20616545,-0.09755825,-0.1860468,-0.14361589,-0.17023958,-0.104896225,-0.15088068,-0.1384979,-0.13009456,-0.11140104,-0.0935343,-0.086962394,-0.09402807,-0.08090762,-0.080797665,-0.09562396,-0.087766215,0.001396141,-0.0987722,-0.05671067,-0.049904767,-0.085730776,-0.0010012534,-0.040512387
-0.99992037,0.9997563,-0.9999999,-0.9999996,-0.8071151,-0.5517109,-0.58341295,-0.3893703,-0.36787033,-0.26343903,-0.2486422,-0.18162939,-0.079851665,-0.097271495,-0.049993716,0.048834547,0.04459792,0.23792212,0.10321745,0.097392015,0.19642816,-0.12056125,-0.13821727,0.033286184,-0.3204199,-0.3964239,-0.1799179,-0.9922337,-0.9997189,-0.99990326,-0.99999577,-0.9999983,-0.9999992,-0.99999994,-0.99999994,-1.0,-1.0,-1.0,-0.9947289,-0.9951073,-0.9831493,-0.98875666,-0.97565365,-0.96584016,-0.96454203,-0.97559303,-0.94483674,-0.9508927,-0.958082,-0.95510674,-0.9597246,-0.9416084,-0.9610454,-0.9711397,-0.94290084,-0.9268771,-0.737509,-0.8258758,-0.2591975,-0.12520157,-0.2570401,-0.08508391,-0.12071898,-0.053736717,-0.2940002,-0.019574363,-0.10391118,-0.068304546,-0.25427294,0.021757685,-0.029158188,-0.03943095,-0.15654342,-0.019160518,-0.11421495,-0.10982868,-0.03539065,-0.09321717,-0.0617452,-0.07599669,-0.10595474,-0.051674325,-0.1073319,-0.045761958,0.0152031835,-0.039942846,0.06280002,0.9734285,0.9893979,0.97362673,0.9924675,0.9961186,0.9947173,0.99757755,0.23587133,0.36888474,-0.11725772,0.17838778,0.008016849,-0.14833805,-0.026315093,-0.11045787,-0.08586686,-0.08102972,-0.12040705,-0.02434126,-0.037820473,-0.008252521,0.017516201,0.07833804,0.14657761,0.12599774,0.17730068,0.15184636,0.30891073,0.1354225,0.057703525,0.21422371,0.10925411,0.26225004,-0.48897976,-0.5143448,-0.67339814,-0.58539003,-0.5360777,-0.6151888,-0.5166271,-0.5373815,-0.53793746,-0.5152037,-0.49815434,-0.50042915,-0.47747648,-0.48334655,-0.4727305,-0.46715978,-0.4273178,-0.45456454,-0.4347885,-0.44497702,-0.35538262,-0.38127762,-0.33450297,-0.3332914,-0.38209358,-0.45159876,-0.2541752,-0.32496235,-0.3067704,-0.27715176,-0.32841218,-0.2717047,-0.28559577,-0.27064207,-0.22836503,-0.2743299,-0.2537236,-0.18151475,-0.21267666,-0.20436157,-0.14060552,-0.2112971,-0.18958108,-0.20384689,-0.10848625,-0.17384294,-0.14431165,-0.16023494,-0.10425505,-0.15109786,-0.134921,-0.13237366,-0.10922388,-0.08532226,-0.08664199,-0.09272493,-0.07136562,-0.078379445,-0.09580928,-0.08358034,-0.00742232,-0.10213306,-0.050945766,-0.045345932,-0.07784821,0.007284773,-0.023670942
-0.9996544,0.9999351,0.99999887,0.99813205,0.7415442,-0.64455515,-0.75543123,-0.56043726,-0.5087561,-0.4382399,-0.37469918,-0.33441314,-0.24408253,-0.26407436,-0.2057038,-0.18961228,-0.176231,-0.10667707,-0.24543291,-0.27394676,-0.33894524,-0.5311888,-0.5850104,-0.4137584,-0.625628,-0.5936205,-0.4856073,-0.86859983,-0.94060135,-0.9445481,-0.9656365,-0.9716646,-0.9686706,-0.9863367,-0.9863176,-0.4406155,-0.24631877,-0.8931096,0.65820557,0.6881775,0.46496642,0.65826523,0.54674757,0.4788811,0.59232616,0.45273456,0.65567243,0.34844986,0.51059926,0.69524616,0.49283713,0.014723594,0.0032156857,0.61488056,0.2299797,0.22502686,0.22428708,-0.61342144,-0.6146883,-0.4928477,-0.5925737,-0.5143851,-0.46740285,-0.43290555,-0.5256432,-0.35266244,-0.3835037,-0.3403581,-0.32768193,-0.13435373,-0.04995003,-0.051506393,-0.07845364,0.020338435,-0.0008403508,0.011900858,0.080676444,0.055756386,0.10243035,0.038247824,0.06811107,0.07382219,0.07766536,0.13252096,0.20719978,0.14486676,0.25735676,-0.2264417,-0.28774363,-0.21671166,-0.11239487,-0.14254144,-0.32022545,-0.0020389603,-0.4784132,-0.45072952,-0.5274812,-0.43394375,-0.4847826,-0.51504433,-0.4643089,-0.48844755,-0.4672017,-0.451798,-0.47094557,-0.40664235,-0.41374826,-0.3744877,-0.35838982,-0.31023088,-0.26166907,-0.25897384,-0.28831354,-0.24213292,-0.1467263,-0.25626722,-0.2862883,-0.18870795,-0.25501284,-0.15457149,-0.50842375,-0.51814544,-0.62463325,-0.5362994,-0.5523988,-0.5545239,-0.5006792,-0.51500285,-0.52670586,-0.49476725,-0.45398375,-0.474575,-0.46237382,-0.43771446,-0.46956846,-0.41925037,-0.44393185,-0.44751924,-0.40699628,-0.43595555,-0.33806992,-0.3572272,-0.33456373,-0.3128325,-0.37427056,-0.45257476,-0.24432547,-0.32282612,-0.31228885,-0.27220264,-0.3224439,-0.2693797,-0.26906675,-0.27415326,-0.22965644,-0.26052865,-0.2586952,-0.18226624,-0.2088279,-0.20117329,-0.14261603,-0.21714695,-0.18776685,-0.19382301,-0.13134632,-0.1644643,-0.1345723,-0.16142133,-0.10423408,-0.14066374,-0.13452522,-0.12522013,-0.11402827,-0.087158784,-0.09147316,-0.09386312,-0.067681365,-0.091217324,-0.097604826,-0.09304213,-0.0004061442,-0.10945982,-0.055507045,-0.038394578,-0.09076436,0.021739868,-0.06770307
0.999726,-0.9140722,0.9999999,0.9999814,0.813512,-0.9450361,-0.9904937,-0.9578865,-0.9219472,-0.89951736,-0.86103165,-0.83007425,-0.77905923,-0.6916076,-0.73291093,-0.69482857,-0.6539184,-0.6522477,-0.74653,-0.6970494,-0.78794897,-0.81352186,-0.82837766,-0.7504444,-0.7959535,-0.73013836,-0.69851965,0.24040832,0.80867445,0.8916029,0.98416114,0.9912856,0.9948406,0.9975837,0.99893796,0.9999966,0.99999607,0.99996984,0.9109676,0.94903684,0.7796237,0.8825916,0.81421643,0.7103076,0.79277265,0.60128546,0.8484963,0.5247123,0.6723566,0.8804485,0.66480035,-0.25855514,-0.34346676,0.7486854,0.05462842,-0.35314977,-0.7004812,-0.95552814,-0.9897729,-0.9881857,-0.98729545,-0.9904537,-0.9792348,-0.9773904,-0.9755498,-0.97017086,-0.9673593,-0.95414853,-0.9151163,-0.92465246,-0.8231351,-0.81623787,-0.7171727,-0.7041318,-0.6227819,-0.5936012,-0.5304269,-0.54331994,-0.51579255,-0.52052057,-0.491552,-0.5255309,-0.38293985,-0.3281047,-0.26274282,-0.33532608,-0.2680885,-0.9971019,-0.999196,-0.99755037,-0.99927217,-0.99964726,-0.9998085,-0.9996842,-0.9095414,-0.9065703,-0.82278,-0.8699885,-0.8202393,-0.7988321,-0.7970162,-0.78187424,-0.7668975,-0.7562485,-0.74876744,-0.72233534,-0.72897774,-0.6748605,-0.6859577,-0.66914934,-0.6417959,-0.61373305,-0.7191611,-0.6021008,-0.6025702,-0.61478794,-0.6223714,-0.5743056,-0.6029069,-0.5574098,-0.6036076,-0.5727824,-0.605702,-0.5610214,-0.5821915,-0.55125266,-0.53262436,-0.52699876,-0.5522076,-0.5106282,-0.47752774,-0.49076846,-0.48672327,-0.46017447,-0.48623708,-0.4412956,-0.44923693,-0.45811123,-0.42413092,-0.4471816,-0.3494961,-0.37485525,-0.33857897,-0.32802147,-0.38070235,-0.45421913,-0.24915564,-0.32644233,-0.3143603,-0.2833768,-0.33049113,-0.27460605,-0.2887033,-0.2717602,-0.23402049,-0.2714641,-0.2607346,-0.1861598,-0.21374042,-0.20484696,-0.14425062,-0.22413632,-0.18336673,-0.19791709,-0.13349043,-0.16114002,-0.14077789,-0.16772218,-0.09297519,-0.15374011,-0.1336986,-0.1343172,-0.11834846,-0.08797264,-0.09246122,-0.092293344,-0.07470064,-0.092609026,-0.101395674,-0.091528736,0.0067090522,-0.111044094,-0.062592566,-0.0449165,-0.101200774,0.013102709,-0.09826376
-0.9542323,1.0,1.0,1.0,0.9861661,-0.95308596,-0.9923171,-0.9615065,-0.93595237,-0.9115919,-0.8777725,-0.84647286,-0.79071546,-0.7331943,-0.7604734,-0.7361588,-0.7091729,-0.71373314,-0.7990564,-0.7575064,-0.84334373,-0.88580525,-0.8902422,-0.8201035,-0.87569124,-0.799342,-0.7874077,0.40784618,0.94386375,0.9733279,0.99823296,0.99926966,0.9997003,0.99988437,0.99996686,1.0,1.0,0.9999999,0.9916266,0.99572825,0.96661013,0.98624015,0.9716811,0.9499734,0.9673239,0.95912075,0.9768909,0.9481101,0.9752725,0.9863047,0.9776085,0.671568,0.61884594,0.9920568,0.8749925,0.6502721,-0.007817605,-0.9301644,-0.9959501,-0.99516374,-0.99514085,-0.99690115,-0.992038,-0.9914754,-0.99070257,-0.9881545,-0.98722005,-0.9809803,-0.9623212,-0.96941334,-0.91358596,-0.90763295,-0.8386996,-0.83567685,-0.7739123,-0.7442123,-0.6996281,-0.71038395,-0.6910346,-0.68360454,-0.6532167,-0.68902856,-0.5313228,-0.49166062,-0.43564954,-0.5050684,-0.45926544,-0.99988675,-0.9999839,-0.99991,-0.99998844,-0.99999607,-0.9999981,-0.99999696,-0.97449887,-0.97358435,-0.9067625,-0.9548706,-0.9129215,-0.8928866,-0.8991883,-0.8799093,-0.8690592,-0.8619335,-0.85076755,-0.84058714,-0.84394014,-0.8017311,-0.8138236,-0.8024076,-0.78998667,-0.763369,-0.8560449,-0.7534316,-0.78040195,-0.7602208,-0.7660058,-0.7390199,-0.7439179,-0.7291688,-0.668705,-0.61582404,-0.6102463,-0.5931188,-0.6128085,-0.5640604,-0.56488264,-0.5453571,-0.5773339,-0.525845,-0.5150974,-0.5146859,-0.50051385,-0.49640918,-0.5023158,-0.47648948,-0.4365522,-0.47058505,-0.44144073,-0.46481654,-0.3453944,-0.39980966,-0.34261167,-0.32893097,-0.38886768,-0.4576633,-0.25501415,-0.32788214,-0.31454414,-0.2884254,-0.3330033,-0.27261114,-0.29365754,-0.27370232,-0.23854652,-0.27612123,-0.2650122,-0.18533094,-0.2199772,-0.20032772,-0.13257837,-0.2318808,-0.173455,-0.19614047,-0.15645543,-0.15352164,-0.15728657,-0.16747542,-0.06933068,-0.17443535,-0.13551871,-0.14164239,-0.12245417,-0.08853934,-0.09909876,-0.095979705,-0.07849914,-0.10471057,-0.105636194,-0.107338265,0.01380459,-0.11724332,-0.060889006,-0.04738723,-0.1036627,0.017485546,-0.116560034
0.995213,-1.0,-1.0,-1.0,-0.9629696,-0.7586123,-0.85815,-0.7248997,-0.61577517,-0.5316879,-0.47641438,-0.41912225,-0.31584373,-0.22150397,-0.2578729,-0.14935656,-0.11967738,0.0028225556,-0.126494,-0.07681544,-0.052898366,-0.16347192,-0.20282564,-0.107429855,-0.25093722,-0.37324563,-0.13989012,-0.9470718,-0.99562085,-0.99777305,-0.99977833,-0.9998833,-0.9999484,-0.99998766,-0.9999953,-1.0,-1.0,-0.99999994,-0.993689,-0.9931826,-0.98327976,-0.9882239,-0.9766673,-0.9725279,-0.9703033,-0.9883296,-0.9540518,-0.9802559,-0.984499,-0.9649228,-0.986124,-0.9815577,-0.9872866,-0.9938276,-0.9861242,-0.983972,-0.9523724,-0.9293947,-0.5074018,-0.43997887,-0.48340586,-0.3625468,-0.3490711,-0.29430217,-0.43671772,-0.25450456,-0.29534352,-0.22423588,-0.27271843,-0.07152182,-0.024958957,-0.0050812447,-0.09057918,0.026053969,-0.0030912138,-0.020362416,0.061512157,0.0169899,0.05220922,0.00028002635,-0.00534396,0.025190618,-0.014555253,0.0518197,0.12785201,0.057923004,0.170194,0.9580877,0.98230153,0.9566981,0.98661,0.9926805,0.99008393,0.99446803,0.28129292,0.35671657,-0.14384545,0.19835736,-0.025034944,-0.15724856,-0.045412723,-0.12885527,-0.10360812,-0.0835468,-0.14064437,-0.03856499,-0.04894732,-0.012392285,0.0050700433,0.060511712,0.13203882,0.11342063,0.16671738,0.13913615,0.28544202,0.12204171,0.055462368,0.20022374,0.06956574,0.2457056,-0.45798996,-0.48579416,-0.644909,-0.5413077,-0.524139,-0.5773314,-0.48655862,-0.51894486,-0.51117927,-0.49857494,-0.44907486,-0.47205937,-0.45862487,-0.44131282,-0.45407137,-0.42448258,-0.43981284,-0.4467617,-0.41280395,-0.43523064,-0.35186714,-0.36008674,-0.3329121,-0.32318312,-0.38023338,-0.44839942,-0.25027785,-0.32897565,-0.3083147,-0.2800758,-0.32000524,-0.27069935,-0.28575578,-0.26936665,-0.23397657,-0.27494842,-0.2479917,-0.18826331,-0.20620243,-0.2085099,-0.1564048,-0.20912987,-0.19809271,-0.20069222,-0.10251112,-0.1816852,-0.14059311,-0.16407327,-0.114188954,-0.14041056,-0.13428758,-0.12711294,-0.113966845,-0.09225528,-0.08197731,-0.09390119,-0.07106583,-0.07547184,-0.08959685,-0.07613589,-0.009789957,-0.09125114,-0.05394809,-0.045707166,-0.07728496,0.005321076,-0.03638705
-0.9999269,1.0,1.0,1.0,0.9887887,-0.84558207,-0.94023514,-0.841173,-0.7732059,-0.7149575,-0.6477446,-0.6044821,-0.5136887,-0.49566025,-0.47295952,-0.46863937,-0.43985322,-0.44578,-0.56324667,-0.54128075,-0.6627343,-0.7402958,-0.7756997,-0.66076213,-0.7660378,-0.7072071,-0.65682083,-0.1111969,0.4820095,0.6442037,0.9212854,0.95214015,0.9739619,0.98137337,0.9917614,0.9999991,0.99999905,0.9999463,0.9914201,0.9939946,0.96238166,0.9868371,0.968167,0.9489543,0.96681386,0.9655672,0.9670266,0.9426676,0.97034335,0.97884256,0.97298735,0.81001943,0.81573534,0.99007845,0.9178117,0.8699651,0.6564346,-0.62985986,-0.94712275,-0.9265213,-0.9400219,-0.9466092,-0.90932876,-0.90780234,-0.9093657,-0.8783997,-0.87935853,-0.8486475,-0.77712375,-0.7744712,-0.6113969,-0.59271896,-0.49411845,-0.4645327,-0.40007886,-0.36464807,-0.2966142,-0.31222478,-0.25656378,-0.30051467,-0.23483267,-0.2801422,-0.16114874,-0.1100068,-0.017342467,-0.10095493,-0.0016060309,-0.9950791,-0.99854964,-0.9953716,-0.99859047,-0.9993194,-0.99965507,-0.99940455,-0.8961223,-0.89841485,-0.8084342,-0.85556763,-0.8132788,-0.79184604,-0.7892674,-0.77562743,-0.7574275,-0.75203955,-0.73956144,-0.71657777,-0.72505873,-0.6715977,-0.67976063,-0.66458744,-0.64025635,-0.6250502,-0.7117002,-0.61289424,-0.6051804,-0.6196661,-0.62543863,-0.5893123,-0.59726125,-0.57422024,-0.5802224,-0.5562917,-0.59445924,-0.53886193,-0.5797233,-0.5288179,-0.50990963,-0.5153953,-0.53466076,-0.50151443,-0.45513368,-0.48085734,-0.47164306,-0.4458188,-0.47715628,-0.42369437,-0.45159224,-0.45244455,-0.4186102,-0.4380653,-0.34579235,-0.36426535,-0.33171418,-0.31878465,-0.37789428,-0.45431834,-0.2498481,-0.32527745,-0.315275,-0.28019112,-0.32495087,-0.27022678,-0.2753504,-0.27979746,-0.23820081,-0.26847884,-0.26874125,-0.18822297,-0.21296291,-0.20609653,-0.14043787,-0.22433038,-0.18811525,-0.19074674,-0.15665679,-0.1569153,-0.14333874,-0.16663475,-0.09060838,-0.1578418,-0.13792028,-0.13274603,-0.12994538,-0.08656252,-0.09565328,-0.09688579,-0.06592982,-0.10369169,-0.09745976,-0.10069765,0.004002909,-0.107877344,-0.060468692,-0.047529433,-0.09313256,0.026426792,-0.10603229
1.0,-1.0,-1.0,-0.9999999,-0.9531133,-0.97550905,-0.99759984,-0.98613054,-0.9715917,-0.9564196,-0.9476386,-0.91856986,-0.88758945,-0.79059756,-0.8429876,-0.7783127,-0.7421296,-0.6777912,-0.7708509,-0.656057,-0.67525154,-0.66484755,-0.62659895,-0.60086906,-0.58169806,-0.5884093,-0.43205923,-0.60473543,-0.71570784,-0.77234626,-0.84446746,-0.83998567,-0.8940445,-0.93245375,-0.9510377,-0.99999833,-0.9999981,-0.99959576,-0.99700236,-0.99504805,-0.98978084,-0.99445754,-0.9851118,-0.9832627,-0.98305553,-0.994653,-0.9637775,-0.9856978,-0.98858666,-0.97168684,-0.9889846,-0.9955106,-0.9980088,-0.99497384,-0.99597085,-0.9984821,-0.9982095,-0.9974383,-0.9960993,-0.9966466,-0.99517626,-0.9966291,-0.9920913,-0.99080956,-0.9901308,-0.98894143,-0.98747087,-0.9813999,-0.96424115,-0.9719565,-0.92428976,-0.91839933,-0.8607021,-0.8527659,-0.79217947,-0.77573615,-0.7343811,-0.75274616,-0.73940533,-0.7170611,-0.7159076,-0.7296287,-0.6274463,-0.5787394,-0.5522228,-0.61192155,-0.5721878,-0.9375256,-0.9648707,-0.9555249,-0.97529155,-0.9768999,-0.98760045,-0.979756,-0.78179806,-0.747411,-0.7132136,-0.7296718,-0.68416506,-0.6941326,-0.6729852,-0.6643422,-0.6453466,-0.6311238,-0.6325033,-0.59152794,-0.59972996,-0.5478152,-0.55374587,-0.5213319,-0.48171696,-0.4564574,-0.5494014,-0.43748018,-0.40733737,-0.45498556,-0.49260253,-0.3981131,-0.47594428,-0.36279225,-0.6172301,-0.586551,-0.62799776,-0.59773964,-0.56233037,-0.59837747,-0.5589436,-0.54933584,-0.5575213,-0.52796805,-0.5155626,-0.51061565,-0.49319455,-0.4945624,-0.48247072,-0.478366,-0.43202356,-0.46669984,-0.44067025,-0.45076987,-0.3720148,-0.3995668,-0.33963054,-0.3359978,-0.39590698,-0.44823906,-0.2603669,-0.3287572,-0.31518188,-0.29730433,-0.32925102,-0.28194386,-0.30763704,-0.26063237,-0.23800996,-0.2818233,-0.24382696,-0.19202976,-0.20909733,-0.20853505,-0.15421109,-0.21601483,-0.19028921,-0.20305102,-0.10466301,-0.1806439,-0.14477865,-0.16996934,-0.103346996,-0.15305571,-0.14483772,-0.13819,-0.106182046,-0.09789293,-0.077723145,-0.09838647,-0.096170634,-0.07784906,-0.10269343,-0.08897482,5.769916e-05,-0.10470529,-0.063209146,-0.04207675,-0.089237414,-0.005866866,-0.06820197
-0.9999997,-0.9847295,-0.9999988,-0.99999774,-0.70471895,-0.4996228,-0.5076118,-0.2791828,-0.2869337,-0.19688492,-0.20497815,-0.13133621,-0.057839416,-0.057898894,-0.023423916,0.03359397,0.036452666,0.18865131,0.06918133,0.05588117,0.12845413,-0.13216902,-0.19264045,-0.0028676908,-0.30447635,-0.4332913,-0.20148481,-0.9847577,-0.9991708,-0.9996541,-0.99997693,-0.99998856,-0.99999446,-0.9999993,-0.99999964,-1.0,-1.0,-1.0,-0.9926672,-0.99335486,-0.9777007,-0.9849157,-0.9676597,-0.95492274,-0.952071,-0.96452886,-0.9281396,-0.92592764,-0.93550515,-0.9389984,-0.9354073,-0.8963491,-0.9300836,-0.9453723,-0.89914477,-0.8621404,-0.573154,-0.7601714,-0.13912156,0.00320996,-0.13890903,0.036667384,-0.013051305,0.046753675,-0.20856181,0.09630207,-0.002714955,0.04978011,-0.15058647,0.17006713,0.09805251,0.0877784,-0.06512122,0.09655421,-0.020330057,-0.021278797,0.044952054,4.248228e-05,0.036550548,-0.006552122,-0.030995756,0.028635189,-0.041903235,0.015070482,0.09544083,0.022091728,0.14205498,0.97030514,0.9875588,0.96962994,0.99145573,0.9954991,0.9942296,0.9971923,0.26958779,0.37924,-0.12865415,0.20405352,-0.0040739626,-0.14454946,-0.034285005,-0.11613848,-0.09188616,-0.07871414,-0.1284355,-0.033525087,-0.037232272,-0.00032293983,0.023219414,0.057416413,0.13466832,0.11253833,0.16188377,0.14125991,0.2925235,0.11685957,0.055585276,0.19984798,0.08562826,0.24808499,-0.46497095,-0.49252814,-0.6587836,-0.55372137,-0.53356826,-0.58526653,-0.4957674,-0.5261205,-0.52297753,-0.501364,-0.46953538,-0.48544434,-0.4680267,-0.45200095,-0.465028,-0.43414092,-0.44438744,-0.44546142,-0.4200212,-0.4343739,-0.3566114,-0.3690067,-0.33484137,-0.32260114,-0.3861601,-0.4567193,-0.254854,-0.32594803,-0.3179682,-0.2838878,-0.32918608,-0.2735436,-0.278174,-0.2791223,-0.24060938,-0.2692116,-0.26976195,-0.18955469,-0.21556282,-0.21048674,-0.14983685,-0.21728426,-0.19262663,-0.20396785,-0.11516622,-0.18423086,-0.14114474,-0.16929579,-0.09907342,-0.15300564,-0.14041501,-0.13349406,-0.12455054,-0.086160764,-0.08597649,-0.09997725,-0.06898567,-0.093521535,-0.09192014,-0.09036183,-0.005301353,-0.10169821,-0.062383518,-0.04935415,-0.07784713,0.0118006095,-0.042365074
-0.9986646,-0.99999976,-0.99987596,-0.9997577,-0.55000263,-0.69742334,-0.7965065,-0.60974026,-0.51384676,-0.45478126,-0.39702794,-0.32209104,-0.234079,-0.21311054,-0.19082886,-0.14918512,-0.13226447,-0.028603692,-0.16995612,-0.16825834,-0.17558774,-0.36420688,-0.41893098,-0.26272303,-0.4766052,-0.52826995,-0.3403106,-0.9437371,-0.99129885,-0.9945816,-0.99899167,-0.99934644,-0.99956936,-0.9998848,-0.9999307,-0.9999956,-0.99998957,-0.99998057,-0.87785894,-0.8684097,-0.82629156,-0.82560956,-0.7705036,-0.75972086,-0.71969926,-0.8377785,-0.62320423,-0.77916414,-0.7680987,-0.64112806,-0.7834155,-0.82812417,-0.8594115,-0.813429,-0.8129581,-0.79272795,-0.613044,-0.81862736,-0.4917153,-0.3899707,-0.4904234,-0.3841125,-0.3633811,-0.30980533,-0.46612546,-0.25138053,-0.30212626,-0.24625859,-0.3060489,-0.07872579,-0.030483302,-0.020622041,-0.10192563,0.02322706,-0.01803312,-0.01695098,0.058122523,0.017805453,0.0548698,-0.0056109694,-0.0031902683,0.022063749,0.0023008434,0.07034273,0.13616875,0.060732596,0.17681043,0.8064001,0.88062567,0.80900204,0.91353196,0.9372752,0.9097704,0.9520611,-0.086462095,-0.0047169165,-0.34117976,-0.120151095,-0.25583386,-0.34215903,-0.25762215,-0.30543074,-0.29100436,-0.2620606,-0.30809537,-0.21727414,-0.2249376,-0.17331648,-0.16676307,-0.1038352,-0.043139067,-0.04833708,-0.046455804,-0.022408482,0.10879167,-0.041756656,-0.10600535,0.038058136,-0.07810015,0.08784579,-0.5100254,-0.5220722,-0.65961474,-0.56601787,-0.55162305,-0.59042954,-0.5133198,-0.53796965,-0.53628224,-0.5124702,-0.48294425,-0.49234292,-0.47618613,-0.4627477,-0.47502002,-0.4431562,-0.447898,-0.45445803,-0.4276612,-0.44486037,-0.35210723,-0.3724061,-0.34300315,-0.323659,-0.38511884,-0.46054944,-0.25238007,-0.3235683,-0.31915802,-0.28294715,-0.32954216,-0.27597624,-0.27924314,-0.2782767,-0.24001299,-0.26681924,-0.26765516,-0.18854336,-0.21190864,-0.21061252,-0.15096802,-0.21275316,-0.19383082,-0.1984936,-0.11455735,-0.18905021,-0.13367121,-0.17507996,-0.10587144,-0.14630665,-0.14093705,-0.12999642,-0.11614839,-0.093917474,-0.08835071,-0.102731474,-0.076594435,-0.09397768,-0.09430663,-0.099042535,0.00594914,-0.10700723,-0.059253965,-0.054655477,-0.08492553,0.008955679,-0.057129923
